record_id,month,year,AverageTemperatureCelsius,AverageTemperatureUncertaintyCelsius,City,country_id,Country,Latitude,Longitude
5700306,5,1829,14.455,4.057,Paris,FRA,France,49.03N,2.45E
5700307,6,1829,16.724,2.774,Paris,FRA,France,49.03N,2.45E
5700308,7,1829,17.871,2.16,Paris,FRA,France,49.03N,2.45E
5700309,8,1829,16.403,2.303,Paris,FRA,France,49.03N,2.45E
5700310,9,1829,13.23,2.412,Paris,FRA,France,49.03N,2.45E
5700311,10,1829,8.89,2.518,Paris,FRA,France,49.03N,2.45E
5700312,11,1829,3.998,3.117,Paris,FRA,France,49.03N,2.45E
5700313,12,1829,-2.138,5.015,Paris,FRA,France,49.03N,2.45E
5700314,1,1830,-2.509,3.483,Paris,FRA,France,49.03N,2.45E
5700315,2,1830,0.529,1.76,Paris,FRA,France,49.03N,2.45E
5700316,3,1830,8.27,1.08,Paris,FRA,France,49.03N,2.45E
5700317,4,1830,11.128,1.856,Paris,FRA,France,49.03N,2.45E
5700318,5,1830,14.289,1.377,Paris,FRA,France,49.03N,2.45E
5700319,6,1830,15.722,3.663,Paris,FRA,France,49.03N,2.45E
5700320,7,1830,18.899,2.473,Paris,FRA,France,49.03N,2.45E
5700321,8,1830,17.073,2.93,Paris,FRA,France,49.03N,2.45E
5700322,9,1830,12.968,3.429,Paris,FRA,France,49.03N,2.45E
5700323,10,1830,9.897,3.564,Paris,FRA,France,49.03N,2.45E
5700324,11,1830,6.8,2.078,Paris,FRA,France,49.03N,2.45E
5700325,12,1830,1.974,2.301,Paris,FRA,France,49.03N,2.45E
5700326,1,1831,0.928,2.958,Paris,FRA,France,49.03N,2.45E
5700327,2,1831,4.909,5.989,Paris,FRA,France,49.03N,2.45E
5700328,3,1831,7.679,4.648,Paris,FRA,France,49.03N,2.45E
5700329,4,1831,10.937,1.288,Paris,FRA,France,49.03N,2.45E
5700330,5,1831,13.561,3.732,Paris,FRA,France,49.03N,2.45E
5700331,6,1831,16.341,2.583,Paris,FRA,France,49.03N,2.45E
5700332,7,1831,18.623,1.805,Paris,FRA,France,49.03N,2.45E
5700333,8,1831,18.293,2.074,Paris,FRA,France,49.03N,2.45E
5700334,9,1831,14.328,2.178,Paris,FRA,France,49.03N,2.45E
5700335,10,1831,13.03,1.529,Paris,FRA,France,49.03N,2.45E
5700336,11,1831,6.245,6.02,Paris,FRA,France,49.03N,2.45E
5700337,12,1831,4.759,4.355,Paris,FRA,France,49.03N,2.45E
5700338,1,1832,1.703,2.168,Paris,FRA,France,49.03N,2.45E
5700339,2,1832,3.008,2.568,Paris,FRA,France,49.03N,2.45E
5700340,3,1832,5.538,2.103,Paris,FRA,France,49.03N,2.45E
5700341,4,1832,9.522,3.694,Paris,FRA,France,49.03N,2.45E
5700342,5,1832,12.374,2.773,Paris,FRA,France,49.03N,2.45E
5700343,6,1832,16.127,2.329,Paris,FRA,France,49.03N,2.45E
5700344,7,1832,18.487,3.197,Paris,FRA,France,49.03N,2.45E
5700345,8,1832,18.724,2.457,Paris,FRA,France,49.03N,2.45E
5700346,9,1832,14.608,3.127,Paris,FRA,France,49.03N,2.45E
5700347,10,1832,10.582,2.206,Paris,FRA,France,49.03N,2.45E
5700348,11,1832,5.862,0.901,Paris,FRA,France,49.03N,2.45E
5700349,12,1832,3.699,5.165,Paris,FRA,France,49.03N,2.45E
5700350,1,1833,-0.577,3.527,Paris,FRA,France,49.03N,2.45E
5700351,2,1833,6.243,2.167,Paris,FRA,France,49.03N,2.45E
5700352,3,1833,4.521,2.757,Paris,FRA,France,49.03N,2.45E
5700353,4,1833,8.398,2.302,Paris,FRA,France,49.03N,2.45E
5700354,5,1833,16.454,1.676,Paris,FRA,France,49.03N,2.45E
5700355,6,1833,17.209,2.512,Paris,FRA,France,49.03N,2.45E
5700356,7,1833,17.413,1.807,Paris,FRA,France,49.03N,2.45E
5700357,8,1833,16.302,2.054,Paris,FRA,France,49.03N,2.45E
5700358,9,1833,13.572,1.153,Paris,FRA,France,49.03N,2.45E
5700359,10,1833,10.717,1.726,Paris,FRA,France,49.03N,2.45E
5700360,11,1833,6.387,1.354,Paris,FRA,France,49.03N,2.45E
5700361,12,1833,6.491,2.911,Paris,FRA,France,49.03N,2.45E
5700362,1,1834,6.41,2.791,Paris,FRA,France,49.03N,2.45E
5700363,2,1834,3.921,2.945,Paris,FRA,France,49.03N,2.45E
5700364,3,1834,6.896,2.433,Paris,FRA,France,49.03N,2.45E
5700365,4,1834,8.795,2.93,Paris,FRA,France,49.03N,2.45E
5700366,5,1834,15.629,1.527,Paris,FRA,France,49.03N,2.45E
5700367,6,1834,17.609,2.835,Paris,FRA,France,49.03N,2.45E
5700368,7,1834,20.429,2.049,Paris,FRA,France,49.03N,2.45E
5700369,8,1834,19.509,1.936,Paris,FRA,France,49.03N,2.45E
5700370,9,1834,17.248,3.222,Paris,FRA,France,49.03N,2.45E
5700371,10,1834,11.394,1.683,Paris,FRA,France,49.03N,2.45E
5700372,11,1834,6.93,2.779,Paris,FRA,France,49.03N,2.45E
5700373,12,1834,4.025,1.78,Paris,FRA,France,49.03N,2.45E
5700374,1,1835,2.861,2.49,Paris,FRA,France,49.03N,2.45E
5700375,2,1835,5.359,2.265,Paris,FRA,France,49.03N,2.45E
5700376,3,1835,5.786,2.109,Paris,FRA,France,49.03N,2.45E
5700377,4,1835,8.959,2.571,Paris,FRA,France,49.03N,2.45E
5700378,5,1835,12.948,1.481,Paris,FRA,France,49.03N,2.45E
5700379,6,1835,16.767,2.194,Paris,FRA,France,49.03N,2.45E
5700380,7,1835,19.824,2.191,Paris,FRA,France,49.03N,2.45E
5700381,8,1835,18.787,1.181,Paris,FRA,France,49.03N,2.45E
5700382,9,1835,15.242,1.761,Paris,FRA,France,49.03N,2.45E
5700383,10,1835,9.436,1.306,Paris,FRA,France,49.03N,2.45E
5700384,11,1835,4.93,1.626,Paris,FRA,France,49.03N,2.45E
5700385,12,1835,1.296,1.966,Paris,FRA,France,49.03N,2.45E
5700386,1,1836,1.876,1.259,Paris,FRA,France,49.03N,2.45E
5700387,2,1836,2.785,2.211,Paris,FRA,France,49.03N,2.45E
5700388,3,1836,8.662,1.13,Paris,FRA,France,49.03N,2.45E
5700389,4,1836,8.24,1.087,Paris,FRA,France,49.03N,2.45E
5700390,5,1836,12.033,1.723,Paris,FRA,France,49.03N,2.45E
5700391,6,1836,17.633,1.663,Paris,FRA,France,49.03N,2.45E
5700392,7,1836,19.052,1.671,Paris,FRA,France,49.03N,2.45E
5700393,8,1836,18.371,1.886,Paris,FRA,France,49.03N,2.45E
5700394,9,1836,13.84,2.785,Paris,FRA,France,49.03N,2.45E
5700395,10,1836,10.671,5.603,Paris,FRA,France,49.03N,2.45E
5700396,11,1836,6.382,2.071,Paris,FRA,France,49.03N,2.45E
5700397,12,1836,4.034,2.917,Paris,FRA,France,49.03N,2.45E
5700398,1,1837,2.02,3.101,Paris,FRA,France,49.03N,2.45E
5700399,2,1837,4.503,1.873,Paris,FRA,France,49.03N,2.45E
5700400,3,1837,3.109,2.147,Paris,FRA,France,49.03N,2.45E
5700402,5,1837,11.407,1.894,Paris,FRA,France,49.03N,2.45E
5700403,6,1837,17.688,2.323,Paris,FRA,France,49.03N,2.45E
5700404,7,1837,18.431,1.238,Paris,FRA,France,49.03N,2.45E
5700405,8,1837,19.356,1.517,Paris,FRA,France,49.03N,2.45E
5700406,9,1837,14.116,1.466,Paris,FRA,France,49.03N,2.45E
5700407,10,1837,10.974,2.756,Paris,FRA,France,49.03N,2.45E
5700408,11,1837,5.643,2.458,Paris,FRA,France,49.03N,2.45E
5700409,12,1837,4.284,4.141,Paris,FRA,France,49.03N,2.45E
5700410,1,1838,-3.303,3.302,Paris,FRA,France,49.03N,2.45E
5700411,2,1838,1.379,1.351,Paris,FRA,France,49.03N,2.45E
5700412,3,1838,6.199,1.66,Paris,FRA,France,49.03N,2.45E
5700413,4,1838,7.231,1.76,Paris,FRA,France,49.03N,2.45E
5700414,5,1838,13.431,0.95,Paris,FRA,France,49.03N,2.45E
5700415,6,1838,16.127,1.621,Paris,FRA,France,49.03N,2.45E
5700416,7,1838,18.283,3.826,Paris,FRA,France,49.03N,2.45E
5700417,8,1838,17.256,3.524,Paris,FRA,France,49.03N,2.45E
5700418,9,1838,14.965,1.627,Paris,FRA,France,49.03N,2.45E
5700419,10,1838,10.683,4.153,Paris,FRA,France,49.03N,2.45E
5700420,11,1838,6.472,2.907,Paris,FRA,France,49.03N,2.45E
5700421,12,1838,2.778,2.691,Paris,FRA,France,49.03N,2.45E
5700422,1,1839,1.951,1.896,Paris,FRA,France,49.03N,2.45E
5700423,2,1839,3.862,2.281,Paris,FRA,France,49.03N,2.45E
5700424,3,1839,5.365,1.182,Paris,FRA,France,49.03N,2.45E
5700425,4,1839,7.271,1.835,Paris,FRA,France,49.03N,2.45E
5700426,5,1839,12.504,0.921,Paris,FRA,France,49.03N,2.45E
5700427,6,1839,18.015,1.298,Paris,FRA,France,49.03N,2.45E
5700428,7,1839,18.723,3.389,Paris,FRA,France,49.03N,2.45E
5700429,8,1839,16.956,2.479,Paris,FRA,France,49.03N,2.45E
5700430,9,1839,14.743,1.474,Paris,FRA,France,49.03N,2.45E
5700431,10,1839,10.725,1.908,Paris,FRA,France,49.03N,2.45E
5700432,11,1839,7.403,2.042,Paris,FRA,France,49.03N,2.45E
5700433,12,1839,4.804,1.52,Paris,FRA,France,49.03N,2.45E
5700434,1,1840,2.95,2.199,Paris,FRA,France,49.03N,2.45E
5700435,2,1840,3.018,2.327,Paris,FRA,France,49.03N,2.45E
5700436,3,1840,3.501,0.994,Paris,FRA,France,49.03N,2.45E
5700437,4,1840,10.606,2.899,Paris,FRA,France,49.03N,2.45E
5700438,5,1840,13.731,1.559,Paris,FRA,France,49.03N,2.45E
5700439,6,1840,16.992,1.565,Paris,FRA,France,49.03N,2.45E
5700440,7,1840,16.939,1.315,Paris,FRA,France,49.03N,2.45E
5700441,8,1840,18.688,1.503,Paris,FRA,France,49.03N,2.45E
5700442,9,1840,14.234,1.589,Paris,FRA,France,49.03N,2.45E
5700443,10,1840,8.712,2.206,Paris,FRA,France,49.03N,2.45E
5700444,11,1840,7.037,3.245,Paris,FRA,France,49.03N,2.45E
5700445,12,1840,-0.889,2.329,Paris,FRA,France,49.03N,2.45E
5700446,1,1841,0.729,2.832,Paris,FRA,France,49.03N,2.45E
5700447,2,1841,1.883,1.181,Paris,FRA,France,49.03N,2.45E
5700448,3,1841,8.15,4.227,Paris,FRA,France,49.03N,2.45E
5700449,4,1841,9.402,2.53,Paris,FRA,France,49.03N,2.45E
5700450,5,1841,15.905,1.46,Paris,FRA,France,49.03N,2.45E
5700451,6,1841,15.114,1.091,Paris,FRA,France,49.03N,2.45E
5700452,7,1841,16.064,1.341,Paris,FRA,France,49.03N,2.45E
5700453,8,1841,17.457,1.62,Paris,FRA,France,49.03N,2.45E
5700454,9,1841,16.404,1.283,Paris,FRA,France,49.03N,2.45E
5700455,10,1841,10.213,1.172,Paris,FRA,France,49.03N,2.45E
5700456,11,1841,6.098,0.775,Paris,FRA,France,49.03N,2.45E
5700457,12,1841,4.338,2.321,Paris,FRA,France,49.03N,2.45E
5700458,1,1842,-1.12,1.989,Paris,FRA,France,49.03N,2.45E
5700459,2,1842,3.512,1.825,Paris,FRA,France,49.03N,2.45E
5700460,3,1842,7.264,2.317,Paris,FRA,France,49.03N,2.45E
5700461,4,1842,8.613,1.913,Paris,FRA,France,49.03N,2.45E
5700462,5,1842,14.092,1.096,Paris,FRA,France,49.03N,2.45E
5700463,6,1842,18.306,1.666,Paris,FRA,France,49.03N,2.45E
5700464,7,1842,18.098,1.269,Paris,FRA,France,49.03N,2.45E
5700465,8,1842,20.512,1.523,Paris,FRA,France,49.03N,2.45E
5700466,9,1842,14.433,1.263,Paris,FRA,France,49.03N,2.45E
5700467,10,1842,7.514,1.089,Paris,FRA,France,49.03N,2.45E
5700468,11,1842,4.579,1.752,Paris,FRA,France,49.03N,2.45E
5700469,12,1842,4.103,1.522,Paris,FRA,France,49.03N,2.45E
5700470,1,1843,3.426,1.75,Paris,FRA,France,49.03N,2.45E
5700471,2,1843,3.822,1.587,Paris,FRA,France,49.03N,2.45E
5700472,3,1843,6.754,1.57,Paris,FRA,France,49.03N,2.45E
5700473,4,1843,9.506,1.275,Paris,FRA,France,49.03N,2.45E
5700474,5,1843,12.813,0.991,Paris,FRA,France,49.03N,2.45E
5700475,6,1843,15.064,1.518,Paris,FRA,France,49.03N,2.45E
5700476,7,1843,17.468,0.867,Paris,FRA,France,49.03N,2.45E
5700477,8,1843,18.476,1.922,Paris,FRA,France,49.03N,2.45E
5700478,9,1843,16.036,0.568,Paris,FRA,France,49.03N,2.45E
5700479,10,1843,10.069,1.442,Paris,FRA,France,49.03N,2.45E
5700480,11,1843,6.344,0.492,Paris,FRA,France,49.03N,2.45E
5700481,12,1843,4.584,2.928,Paris,FRA,France,49.03N,2.45E
5700482,1,1844,2.221,0.953,Paris,FRA,France,49.03N,2.45E
5700483,2,1844,2.059,1.457,Paris,FRA,France,49.03N,2.45E
5700484,3,1844,5.783,2.236,Paris,FRA,France,49.03N,2.45E
5700485,4,1844,11.602,0.975,Paris,FRA,France,49.03N,2.45E
5700486,5,1844,12.646,1.117,Paris,FRA,France,49.03N,2.45E
5700487,6,1844,17.436,0.737,Paris,FRA,France,49.03N,2.45E
5700488,7,1844,17.572,0.923,Paris,FRA,France,49.03N,2.45E
5700489,8,1844,15.575,2.725,Paris,FRA,France,49.03N,2.45E
5700490,9,1844,15.379,0.664,Paris,FRA,France,49.03N,2.45E
5700491,10,1844,10.01,0.806,Paris,FRA,France,49.03N,2.45E
5700492,11,1844,6.49,0.895,Paris,FRA,France,49.03N,2.45E
5700493,12,1844,-0.354,1.285,Paris,FRA,France,49.03N,2.45E
5700494,1,1845,2.315,1.91,Paris,FRA,France,49.03N,2.45E
5700495,2,1845,-0.922,3.227,Paris,FRA,France,49.03N,2.45E
5700496,3,1845,1.634,0.528,Paris,FRA,France,49.03N,2.45E
5700497,4,1845,10.163,1.552,Paris,FRA,France,49.03N,2.45E
5700498,5,1845,11.142,1.453,Paris,FRA,France,49.03N,2.45E
5700499,6,1845,17.912,1.615,Paris,FRA,France,49.03N,2.45E
5700500,7,1845,17.852,1.085,Paris,FRA,France,49.03N,2.45E
5700501,8,1845,15.646,0.871,Paris,FRA,France,49.03N,2.45E
5700502,9,1845,14.424,1.292,Paris,FRA,France,49.03N,2.45E
5700503,10,1845,10.454,1.465,Paris,FRA,France,49.03N,2.45E
5700504,11,1845,7.581,1.46,Paris,FRA,France,49.03N,2.45E
5700505,12,1845,4.92,2.398,Paris,FRA,France,49.03N,2.45E
5700506,1,1846,4.904,2.107,Paris,FRA,France,49.03N,2.45E
5700507,2,1846,6.499,1.597,Paris,FRA,France,49.03N,2.45E
5700508,3,1846,7.532,1.795,Paris,FRA,France,49.03N,2.45E
5700509,4,1846,9.821,1.678,Paris,FRA,France,49.03N,2.45E
5700510,5,1846,14.234,1.96,Paris,FRA,France,49.03N,2.45E
5700511,6,1846,20.484,2.156,Paris,FRA,France,49.03N,2.45E
5700512,7,1846,20.422,2.302,Paris,FRA,France,49.03N,2.45E
5700513,8,1846,20.246,1.859,Paris,FRA,France,49.03N,2.45E
5700514,9,1846,17.317,2.157,Paris,FRA,France,49.03N,2.45E
5700515,10,1846,10.801,1.084,Paris,FRA,France,49.03N,2.45E
5700516,11,1846,5.541,1.835,Paris,FRA,France,49.03N,2.45E
5700517,12,1846,-0.934,0.633,Paris,FRA,France,49.03N,2.45E
5700518,1,1847,1.505,6.093,Paris,FRA,France,49.03N,2.45E
5700519,2,1847,2.258,0.84,Paris,FRA,France,49.03N,2.45E
5700520,3,1847,5.197,2.506,Paris,FRA,France,49.03N,2.45E
5700521,4,1847,7.252,1.076,Paris,FRA,France,49.03N,2.45E
5700522,5,1847,15.307,0.955,Paris,FRA,France,49.03N,2.45E
5700523,6,1847,15.384,1.619,Paris,FRA,France,49.03N,2.45E
5700524,7,1847,20.008,1.496,Paris,FRA,France,49.03N,2.45E
5700525,8,1847,18.578,1.309,Paris,FRA,France,49.03N,2.45E
5700526,9,1847,13.501,0.991,Paris,FRA,France,49.03N,2.45E
5700527,10,1847,10.909,1.091,Paris,FRA,France,49.03N,2.45E
5700528,11,1847,7.298,0.928,Paris,FRA,France,49.03N,2.45E
5700529,12,1847,2.968,1.94,Paris,FRA,France,49.03N,2.45E
5700530,1,1848,-1.483,1.575,Paris,FRA,France,49.03N,2.45E
5700531,2,1848,5.864,1.262,Paris,FRA,France,49.03N,2.45E
5700532,3,1848,6.795,0.805,Paris,FRA,France,49.03N,2.45E
5700534,5,1848,15.362,1.553,Paris,FRA,France,49.03N,2.45E
5700535,6,1848,16.814,2.235,Paris,FRA,France,49.03N,2.45E
5700536,7,1848,18.514,2.17,Paris,FRA,France,49.03N,2.45E
5700537,8,1848,17.176,1.695,Paris,FRA,France,49.03N,2.45E
5700538,9,1848,14.551,1.768,Paris,FRA,France,49.03N,2.45E
5700539,10,1848,10.746,1.218,Paris,FRA,France,49.03N,2.45E
5700540,11,1848,5.397,1.021,Paris,FRA,France,49.03N,2.45E
5700541,12,1848,4.508,1.666,Paris,FRA,France,49.03N,2.45E
5700542,1,1849,3.806,1.273,Paris,FRA,France,49.03N,2.45E
5700543,2,1849,5.55,1.196,Paris,FRA,France,49.03N,2.45E
5700544,3,1849,5.501,1.819,Paris,FRA,France,49.03N,2.45E
5700545,4,1849,7.839,1.53,Paris,FRA,France,49.03N,2.45E
5700546,5,1849,14.21,0.612,Paris,FRA,France,49.03N,2.45E
5700547,6,1849,17.499,1.571,Paris,FRA,France,49.03N,2.45E
5700548,7,1849,18.126,0.863,Paris,FRA,France,49.03N,2.45E
5700549,8,1849,17.541,1.309,Paris,FRA,France,49.03N,2.45E
5700550,9,1849,15.365,1.322,Paris,FRA,France,49.03N,2.45E
5700551,10,1849,10.791,1.431,Paris,FRA,France,49.03N,2.45E
5700552,11,1849,5.351,1.722,Paris,FRA,France,49.03N,2.45E
5700553,12,1849,2.524,0.997,Paris,FRA,France,49.03N,2.45E
5700554,1,1850,-0.88,1.535,Paris,FRA,France,49.03N,2.45E
5700555,2,1850,6.355,1.43,Paris,FRA,France,49.03N,2.45E
5700556,3,1850,4.317,2.837,Paris,FRA,France,49.03N,2.45E
5700557,4,1850,10.002,1.974,Paris,FRA,France,49.03N,2.45E
5700558,5,1850,12.307,1.117,Paris,FRA,France,49.03N,2.45E
5700559,6,1850,17.63,0.964,Paris,FRA,France,49.03N,2.45E
5700560,7,1850,18.26,0.925,Paris,FRA,France,49.03N,2.45E
5700561,8,1850,17.086,1.077,Paris,FRA,France,49.03N,2.45E
5700562,9,1850,13.491,0.89,Paris,FRA,France,49.03N,2.45E
5700563,10,1850,8.049,0.942,Paris,FRA,France,49.03N,2.45E
5700564,11,1850,7.562,1.814,Paris,FRA,France,49.03N,2.45E
5700565,12,1850,3.265,0.872,Paris,FRA,France,49.03N,2.45E
5700566,1,1851,4.318,0.524,Paris,FRA,France,49.03N,2.45E
5700567,2,1851,3.421,0.796,Paris,FRA,France,49.03N,2.45E
5700568,3,1851,6.062,1.193,Paris,FRA,France,49.03N,2.45E
5700569,4,1851,9.283,1.612,Paris,FRA,France,49.03N,2.45E
5700570,5,1851,11.176,1.112,Paris,FRA,France,49.03N,2.45E
5700571,6,1851,17.228,1.191,Paris,FRA,France,49.03N,2.45E
5700572,7,1851,17.586,1.596,Paris,FRA,France,49.03N,2.45E
5700573,8,1851,18.682,1.56,Paris,FRA,France,49.03N,2.45E
5700574,9,1851,13.575,1.105,Paris,FRA,France,49.03N,2.45E
5700576,11,1851,2.8,1.344,Paris,FRA,France,49.03N,2.45E
5700577,12,1851,2.016,3.583,Paris,FRA,France,49.03N,2.45E
5700578,1,1852,4.33,2.688,Paris,FRA,France,49.03N,2.45E
5700579,2,1852,3.966,1.164,Paris,FRA,France,49.03N,2.45E
5700580,3,1852,4.988,1.14,Paris,FRA,France,49.03N,2.45E
5700581,4,1852,8.394,1.588,Paris,FRA,France,49.03N,2.45E
5700582,5,1852,13.571,0.946,Paris,FRA,France,49.03N,2.45E
5700583,6,1852,15.764,0.861,Paris,FRA,France,49.03N,2.45E
5700584,7,1852,21.602,1.803,Paris,FRA,France,49.03N,2.45E
5700585,8,1852,18.131,1.349,Paris,FRA,France,49.03N,2.45E
5700586,9,1852,14.734,1.36,Paris,FRA,France,49.03N,2.45E
5700587,10,1852,9.102,0.942,Paris,FRA,France,49.03N,2.45E
5700588,11,1852,9.734,1.592,Paris,FRA,France,49.03N,2.45E
5700589,12,1852,7.426,1.553,Paris,FRA,France,49.03N,2.45E
5700590,1,1853,5.47,1.1,Paris,FRA,France,49.03N,2.45E
5700591,2,1853,0.638,1.161,Paris,FRA,France,49.03N,2.45E
5700592,3,1853,2.905,1.684,Paris,FRA,France,49.03N,2.45E
5700593,4,1853,8.497,1.015,Paris,FRA,France,49.03N,2.45E
5700594,5,1853,12.748,0.656,Paris,FRA,France,49.03N,2.45E
5700595,6,1853,16.142,0.863,Paris,FRA,France,49.03N,2.45E
5700596,7,1853,18.236,0.816,Paris,FRA,France,49.03N,2.45E
5700597,8,1853,17.891,0.917,Paris,FRA,France,49.03N,2.45E
5700598,9,1853,14.431,0.942,Paris,FRA,France,49.03N,2.45E
5700599,10,1853,11.118,0.972,Paris,FRA,France,49.03N,2.45E
5700600,11,1853,5.03,2.025,Paris,FRA,France,49.03N,2.45E
5700601,12,1853,-1.288,1.343,Paris,FRA,France,49.03N,2.45E
5700602,1,1854,3.014,2.037,Paris,FRA,France,49.03N,2.45E
5700603,2,1854,2.93,1.613,Paris,FRA,France,49.03N,2.45E
5700604,3,1854,6.95,1.305,Paris,FRA,France,49.03N,2.45E
5700605,4,1854,10.782,1.186,Paris,FRA,France,49.03N,2.45E
5700606,5,1854,12.272,0.797,Paris,FRA,France,49.03N,2.45E
5700607,6,1854,14.917,1.523,Paris,FRA,France,49.03N,2.45E
5700608,7,1854,18.569,1.124,Paris,FRA,France,49.03N,2.45E
5700609,8,1854,17.519,1.302,Paris,FRA,France,49.03N,2.45E
5700610,9,1854,15.866,1.019,Paris,FRA,France,49.03N,2.45E
5700611,10,1854,10.929,1.267,Paris,FRA,France,49.03N,2.45E
5700612,11,1854,4.525,0.932,Paris,FRA,France,49.03N,2.45E
5700613,12,1854,4.512,2.602,Paris,FRA,France,49.03N,2.45E
5700614,1,1855,-0.209,1.908,Paris,FRA,France,49.03N,2.45E
5700615,2,1855,-0.627,2.289,Paris,FRA,France,49.03N,2.45E
5700616,3,1855,4.502,1.015,Paris,FRA,France,49.03N,2.45E
5700617,4,1855,8.573,1.391,Paris,FRA,France,49.03N,2.45E
5700618,5,1855,11.316,1.239,Paris,FRA,France,49.03N,2.45E
5700619,6,1855,15.652,0.83,Paris,FRA,France,49.03N,2.45E
5700620,7,1855,18.343,0.813,Paris,FRA,France,49.03N,2.45E
5700621,8,1855,18.686,0.481,Paris,FRA,France,49.03N,2.45E
5700622,9,1855,15.333,0.46,Paris,FRA,France,49.03N,2.45E
5700623,10,1855,11.622,1.127,Paris,FRA,France,49.03N,2.45E
5700624,11,1855,3.99,0.562,Paris,FRA,France,49.03N,2.45E
5700625,12,1855,0.595,2.706,Paris,FRA,France,49.03N,2.45E
5700626,1,1856,4.049,0.862,Paris,FRA,France,49.03N,2.45E
5700627,2,1856,5.174,1.472,Paris,FRA,France,49.03N,2.45E
5700628,3,1856,5.154,1.75,Paris,FRA,France,49.03N,2.45E
5700629,4,1856,9.949,0.661,Paris,FRA,France,49.03N,2.45E
5700630,5,1856,11.456,1.77,Paris,FRA,France,49.03N,2.45E
5700631,6,1856,16.98,1.302,Paris,FRA,France,49.03N,2.45E
5700632,7,1856,18.052,0.779,Paris,FRA,France,49.03N,2.45E
5700633,8,1856,19.976,1.501,Paris,FRA,France,49.03N,2.45E
5700634,9,1856,13.865,1.205,Paris,FRA,France,49.03N,2.45E
5700635,10,1856,11.236,0.805,Paris,FRA,France,49.03N,2.45E
5700636,11,1856,3.986,1.035,Paris,FRA,France,49.03N,2.45E
5700637,12,1856,3.919,1.583,Paris,FRA,France,49.03N,2.45E
5700638,1,1857,1.875,1.252,Paris,FRA,France,49.03N,2.45E
5700639,2,1857,2.888,1.694,Paris,FRA,France,49.03N,2.45E
5700640,3,1857,5.795,1.087,Paris,FRA,France,49.03N,2.45E
5700641,4,1857,8.582,0.587,Paris,FRA,France,49.03N,2.45E
5700642,5,1857,13.892,1.018,Paris,FRA,France,49.03N,2.45E
5700643,6,1857,17.497,1.092,Paris,FRA,France,49.03N,2.45E
5700644,7,1857,19.874,1.148,Paris,FRA,France,49.03N,2.45E
5700645,8,1857,19.928,1.381,Paris,FRA,France,49.03N,2.45E
5700646,9,1857,16.526,0.883,Paris,FRA,France,49.03N,2.45E
5700647,10,1857,11.876,1.286,Paris,FRA,France,49.03N,2.45E
5700648,11,1857,7.29,0.74,Paris,FRA,France,49.03N,2.45E
5700649,12,1857,4.537,0.954,Paris,FRA,France,49.03N,2.45E
5700650,1,1858,0.244,2.168,Paris,FRA,France,49.03N,2.45E
5700651,2,1858,1.832,0.662,Paris,FRA,France,49.03N,2.45E
5700652,3,1858,5.355,1.005,Paris,FRA,France,49.03N,2.45E
5700653,4,1858,10.398,1.429,Paris,FRA,France,49.03N,2.45E
5700654,5,1858,11.829,1.423,Paris,FRA,France,49.03N,2.45E
5700655,6,1858,19.833,1.046,Paris,FRA,France,49.03N,2.45E
5700656,7,1858,17.253,1.371,Paris,FRA,France,49.03N,2.45E
5700657,8,1858,17.714,1.062,Paris,FRA,France,49.03N,2.45E
5700658,9,1858,16.95,0.903,Paris,FRA,France,49.03N,2.45E
5700659,10,1858,10.829,0.895,Paris,FRA,France,49.03N,2.45E
5700660,11,1858,2.988,1.168,Paris,FRA,France,49.03N,2.45E
5700661,12,1858,4.045,1.328,Paris,FRA,France,49.03N,2.45E
5700662,1,1859,3.164,0.925,Paris,FRA,France,49.03N,2.45E
5700663,2,1859,5.253,0.965,Paris,FRA,France,49.03N,2.45E
5700664,3,1859,8.132,0.92,Paris,FRA,France,49.03N,2.45E
5700665,4,1859,9.907,0.879,Paris,FRA,France,49.03N,2.45E
5700666,5,1859,13.557,0.777,Paris,FRA,France,49.03N,2.45E
5700667,6,1859,17.523,1.111,Paris,FRA,France,49.03N,2.45E
5700668,7,1859,22.163,0.837,Paris,FRA,France,49.03N,2.45E
5700669,8,1859,19.79,0.686,Paris,FRA,France,49.03N,2.45E
5700670,9,1859,15.008,0.507,Paris,FRA,France,49.03N,2.45E
5700671,10,1859,12.054,0.839,Paris,FRA,France,49.03N,2.45E
5700672,11,1859,5.476,1.564,Paris,FRA,France,49.03N,2.45E
5700673,12,1859,1.07,1.624,Paris,FRA,France,49.03N,2.45E
5700674,1,1860,4.722,1.186,Paris,FRA,France,49.03N,2.45E
5700675,2,1860,1.024,0.933,Paris,FRA,France,49.03N,2.45E
5700676,3,1860,4.711,2.31,Paris,FRA,France,49.03N,2.45E
5700677,4,1860,7.299,0.866,Paris,FRA,France,49.03N,2.45E
5700678,5,1860,14.112,0.645,Paris,FRA,France,49.03N,2.45E
5700679,6,1860,15.193,0.681,Paris,FRA,France,49.03N,2.45E
5700680,7,1860,16.281,0.651,Paris,FRA,France,49.03N,2.45E
5700681,8,1860,15.694,0.953,Paris,FRA,France,49.03N,2.45E
5700682,9,1860,13.343,0.692,Paris,FRA,France,49.03N,2.45E
5700683,10,1860,10.506,0.606,Paris,FRA,France,49.03N,2.45E
5700684,11,1860,4.523,0.719,Paris,FRA,France,49.03N,2.45E
